id	taxonomicStatus	scientificName	family	modified	acceptedNameUsageID
00932	accepted	Aloe greatheadii var. davyana (Schonl.) H.F. Glen & D.S. Hardy	Aloaceae	2012-11-15	00932
03070	accepted	Cissus adenocaulis Steud. ex A. Rich.	Vitaceae	2012-11-15	03070
04630	accepted	Dalbergia nitidula Bak.	Fabaceae	2012-11-15	04630
04640	accepted	Daniellia oliveri (Rolfe) Hutch. & Dalziel	Fabaceae	2012-11-15	04640
04641	synonym	Paradaniellia oliveri  Rolfe	Fabaceae	2012-11-15	04640
04652	synonym	Datura fastuosa L.	Solanaceae	2012-11-15	04650
11760	accepted	Solanum terminale Forssk.	Solanaceae	2012-11-15	11760
11780	accepted	Solenostemma arghel  (Del.) Hayne	Asclepiadaceae	2012-11-15	11780
11180	accepted	Sarcostemma viminale (L.) R. Br.	Apocynaceae	2012-11-15	11180
11190	accepted	Satureja pseudosimensis Brenan	Lamiaceae	2012-11-15	11190
12640	accepted	Triumfetta rhomboidea  Jacq.	Tiliaceae	2012-11-15	12640
12711	synonym	Uapaca somon Aubrév. & Léandri	Euphorbiaceae	2012-11-15	12710
12710	accepted	Uapaca togoensis Pax	Euphorbiaceae	2012-11-15	12710
12740	accepted	Urera hypselodendron (Hochst. ex  A. Rich.) Wedd.	Urticaceae	2012-11-15	12740
12750	accepted	Urginea altissima (L.f.) Bak.	Hyacinthaceae	2012-11-15	12750
12760	accepted	Urtica massaica Mildbr.	Urticaceae	2012-11-15	12760
12800	accepted	Vernonia amygdalina Delile	Asteraceae	2012-11-15	12800
12830	accepted	Vernonia colorata (Willd.) Drake	Asteraceae	2012-11-15	12830
12891	synonym	Vernonia alboviolaceae De Wild.	Asteraceae	2012-11-15	12890
10775	accepted	Rhus albidum Schousb.	Anacardiaceae	2012-11-15	10775
00450	accepted	Acorus calamus L.	Acoraceae	2012-11-15	00450
00460	accepted	Acrotome inflata Benth.	Lamiaceae	2012-11-15	00460
00480	accepted	Adenia bequaertii Robyns & Lawalrée	Passifloraceae	2012-11-15	00480
05824	accepted	Euphorbia somalensis Pax	Euphorbiaceae	2012-11-15	05824
10310	accepted	Polyscias fulva  (Hiern) Harms	Araliaceae	2012-11-15	10310
10330	accepted	Portulaca foliosa Ker-Gawl.	Portulacaceae	2012-11-15	10330
10350	accepted	Portulaca oleracea L.var. sativa DC.	Portulacaceae	2012-11-15	10350
06521	synonym	Scadoxus multiflorus (Martyn) Rafin.	Amaryllidaceae	2012-11-15	06520
06530	accepted	Hagenia abyssinica (Bruce) J.F. Gmel.	Rosaceae	2012-11-15	06530
08915	accepted	Musa acuminata Colla.	Musaceae	2012-11-15	08915
06561	synonym	Harrisonia occidentalis Engl.	Simaroubaceae	2012-11-15	06560
08390	accepted	Maesa lanceolata Forssk.	Myrsinaceae	2012-11-15	08390
08660	accepted	Millettia dura Dunn	Fabaceae	2012-11-15	08660
08670	accepted	Millettia versicolor Welw. ex  Bak.	Fabaceae	2012-11-15	08670
09370	accepted	Oxytenanthera abyssinica (A. Rich.) Munro	Poaceae	2012-11-15	09370
09520	accepted	Parkinsonia aculeata  L.	Fabaceae	2012-11-15	09520
09530	accepted	Parmelia hottentotta (Ach.) Ach	Parmeliaceae	2012-11-15	09530
09570	accepted	Pausinystalia johimbe (K. Schum.) Pierre ex  Beill	Rubiaceae	2012-11-15	09570
09590	accepted	Pavetta albertina S. Moore	Rubiaceae	2012-11-15	09590
09610	accepted	Pavetta gardeniifolia A. Rich.	Rubiaceae	2012-11-15	09610
09620	accepted	Pavetta oblongifolia Bremek.	Rubiaceae	2012-11-15	09620
09630	accepted	Pavetta ternifolia (Oliv.) Hiern	Rubiaceae	2012-11-15	09630
09651	synonym	Pelargonium reniforme Curt.	Geraniaceae	2012-11-15	09650
09670	accepted	Pellaea calomelanos (Sw.) Link	Sinopteridaceae	2012-11-15	09670
09680	accepted	Pennisetum dalzielii Stapf. & Hubbard	Poaceae	2012-11-15	09680
09690	accepted	Pennisetum pedicellatum Trin.	Poaceae	2012-11-15	09690
10762	synonym	Rhoicissus sansibariensis Gilg.	Vitaceae	2012-11-15	10760
10763	synonym	Rhoicissus schlechteri Gilg & Brandt.	Vitaceae	2012-11-15	10760
10770	accepted	Rhoicissus tridentata (L.f.) Wild & Drummond	Vitaceae	2012-11-15	10770
01260	accepted	Annona muricata L.	Annonaceae	2012-11-15	01260
01280	accepted	Annona squamosa L.	Annonaceae	2012-11-15	01280
01290	accepted	Anogeissus leiocarpus (DC.) Guill. & Perr.	Combretaceae	2012-11-15	01290
01291	synonym	Anogeissus schimperi Hochst. ex  Hutch. & Dalziel	Combretaceae	2012-11-15	01290
01300	accepted	Anonidium mannii (Oliv.) Engl. & Diels	Annonaceae	2012-11-15	01300
01310	accepted	Ansellia africana Lindl.	Orchidaceae	2012-11-15	01310
01320	accepted	Anvillea radiata Coss. & Dr.	Synantheraceae	2012-11-15	01320
01330	accepted	Apium graveolens L.	Apiaceae	2012-11-15	01330
01340	accepted	Apodytes dimidiata E. Mey. Ex Arn.	Icacinaceae	2012-11-15	01340
01350	accepted	Arachis hypogaea L.	Fabaceae	2012-11-15	01350
01360	accepted	Argemone mexicana L.	Papaveraceae	2012-11-15	01360
01370	accepted	Aristolochia bracteata Retz.	Aristolochiaceae	2012-11-15	01370
01380	accepted	Artemisia abyssinica Sch.Bip ex Rich	Asteraceae	2012-11-15	01380
01390	accepted	Artemisia herba-alba Asso	Asteraceae	2012-11-15	01390
06670	accepted	Helichrysum forskahlii  (J.F.Gmel.) Hilliard	Asteraceae	2012-11-15	06670
03581	synonym	Combretum hypopilinum Diels	Combretaceae	2012-11-15	03580
07550	accepted	Justicia flava  (Forssk.) Vahl	Acanthaceae	2012-11-15	07550
07560	accepted	Kaempferia ethele Wood	Zingiberaceae	2012-11-15	07560
07570	accepted	Kalanchoe crenata (Andr.) Haw.	Crassulaceae	2012-11-15	07570
07610	accepted	Kalanchoe marmorata Bak.	Crassulaceae	2012-11-15	07610
07620	accepted	Kalanchoe somaliensis Bak.	Crassulaceae	2012-11-15	07620
07640	accepted	Kedrostis gijef (J.F. Gmel.) C. Jeffr.	Cucurbitaceae	2012-11-15	07640
07650	accepted	Khaya anthotheca (Welw.) DC.	Meliaceae	2012-11-15	07650
07660	accepted	Khaya senegalensis (Desv.) A. Juss.	Meliaceae	2012-11-15	07660
07680	accepted	Kigelia aethiopica Decne. var. bornuensis Sprague	Bignoniaceae	2012-11-15	07680
07710	accepted	Kniphofia foliosa Hochst	Asphodelaceae	2012-11-15	07710
07720	accepted	Kolobopetalum chevalieri (Hutch. & Dalz.) Troupin	Menispermaceae	2012-11-15	07720
07740	accepted	Kotschya africana  Endl.var. bequaertii   (De Wild) Verdc.	Fabaceae	2012-11-15	07740
07760	accepted	Lactuca sativa L.	Asteraceae	2012-11-15	07760
05170	accepted	Dryopteris pentheri  (Krasser) C.Chr.	Dryopteridaceae	2012-11-15	05170
06491	synonym	Erlangea cordifolia (Benth. ex Oliv.) S. Moore	Asteraceae	2012-11-15	06490
04961	synonym	Dissotis irvingiana Hook. f.	Melastomataceae	2012-11-15	04960
04962	synonym	Dissotis irvingiana Hook. var. irvingiana f. abyssinica	Melastomataceae	2012-11-15	04960
05990	accepted	Ficus ovata Valh	Moraceae	2012-11-15	05990
12755	accepted	Urginea maritima L.	Hyacinthaceae	2012-11-15	12755
02875	accepted	Chamaerops humilis L.	Palmaceae	2012-11-15	02875
01185	accepted	Anastatica hierochuntica L	Brassicaceae	2012-11-15	01185
11645	accepted	Solanum hastifolium Dunal	Solanaceae	2012-11-15	11645
11580	accepted	Solanum anguivi Lam.	Solanaceae	2012-11-15	11580
11590	accepted	Solanum bojeri  Dun.	Solanaceae	2012-11-15	11590
11610	accepted	Solanum cerasiferum Dun.	Solanaceae	2012-11-15	11610
10960	accepted	Rumex usambarensis  (Engl.) Damm.	Polygonaceae	2012-11-15	10960
10980	accepted	Rytigynia kivuensis (Krause) Robyns	Rubiaceae	2012-11-15	10980
11010	accepted	Saba senegalensis (A.DC.) Pichon	Apocynaceae	2012-11-15	11010
11022	accepted	Saccharum sp.	Poaceae	2012-11-15	11022
11031	synonym	Salix mucronata Thunb.	Salicaceae	2012-11-15	11030
11330	accepted	Senecio lyratipartitus Sch.- Bip. ex A. Rich.	Asteraceae	2012-11-15	11330
11340	accepted	Senecio maranguensis O. Hoffm.	Asteraceae	2012-11-15	11340
11370	accepted	Senecio sp.	Asteraceae	2012-11-15	11370
11390	accepted	Sesamum alatum Thonning	Pedaliaceae	2012-11-15	11390
03295	accepted	Cleome arabica L.subsp. amblyocarpa Barr. & Murb.	Capparaceae	2012-11-15	03295
04153	accepted	Crotalaria saharae Coss	Fabaceae	2012-11-15	04153
04156	accepted	Crotalaria vialattei Batt.	Fabaceae	2012-11-15	04156
11790	accepted	Sonchus oleraceus L.	Asteraceae	2012-11-15	11790
11810	accepted	Sonchus sp.	Asteraceae	2012-11-15	11810
08120	accepted	Leucas deflexa Hook. f.	Lamiaceae	2012-11-15	08120
02430	accepted	Capsicum frutescens L.	Solanaceae	2012-11-15	02430
02450	accepted	Caralluma dalzielii N.E. Br.	Asclepiadaceae	2012-11-15	02450
02470	accepted	Caralluma sp.	Asclepiadaceae	2012-11-15	02470
02490	accepted	Carapa procera DC.	Meliaceae	2012-11-15	02490
03280	accepted	Clematopsis scabiosifolia (DC.) Hutch.	Ranunculaceae	2012-11-15	03280
08471	synonym	Markhamia hildebrandtii (Bak.) Sprague	Bignoniaceae	2012-11-15	08470
09335	accepted	Othonna natalensis Sch. Bip.	Asteraceae	2012-11-15	09335
10755	accepted	Rhoicissus capensis Planch.	Vitaceae	2012-11-15	10755
11105	accepted	Salvia africana-coerulea L.	Lamiaceae	2012-11-15	11105
10590	accepted	Pteris similis Kühn	Pteridaceae	2012-11-15	10590
10600	accepted	Pterocarpus africanus ?	Fabaceae	2012-11-15	10600
10610	accepted	Pterocarpus angolensis DC.	Fabaceae	2012-11-15	10610
10630	accepted	Pterocarpus satanlinoides L'Herv. ex - DC. f.	Fabaceae	2012-11-15	10630
10640	accepted	Pterodiscus ruspolii Engl.	Pedialiaceae	2012-11-15	10640
10650	accepted	Pulicaria crispa (Forssk.) Benth. ex  Oliv.	Asteraceae	2012-11-15	10650
10651	synonym	Aster crispa Forssk.	Asteraceae	2012-11-15	10650
10670	accepted	Pycnostachys eminii Guerke	Lamiaceae	2012-11-15	10670
10690	accepted	Pycnostachys umbrosa (Vatke) Perkins	Lamiaceae	2012-11-15	10690
10700	accepted	Ranunculus multifidus Forssk.	Ranunculaceae	2012-11-15	10700
07790	accepted	Lagenaria rufa (Gilg)  Jeffrey	Cucurbitaceae	2012-11-15	07790
07800	accepted	Lagenaria siceraria (Molina) Standley	Cucurbitaceae	2012-11-15	07800
07810	accepted	Lagenaria sp.	Cucurbitaceae	2012-11-15	07810
07820	accepted	Lagenaria sphaerica (Sond.) Naud.	Cucurbitaceae	2012-11-15	07820
07821	synonym	Sphaerosicyos sphaericus (Sond.) Cogn.	Cucurbitaceae	2012-11-15	07820
07830	accepted	Laggera tomentosa Sch-Bip	Asteraceae	2012-11-15	07830
07401	synonym	Ipomoea digitata sensu auct., non L.	Convolvulaceae	2012-11-15	07400
07410	accepted	Ipomoea quamoclit L.	Convolvulaceae	2012-11-15	07410
07491	synonym	Jatropha acerifolia Salisb.	Euphorbiaceae	2012-11-15	07490
07492	synonym	Jatropha afrocurcas Pax.	Euphorbiaceae	2012-11-15	07490
02671	synonym	Senna siamea (DC.) Irwin & Barneby	Fabaceae	2012-11-15	02670
02681	synonym	Cassia kotschyana Oliv.	Fabaceae	2012-11-15	02680
02680	accepted	Cassia sieberiana DC.	Fabaceae	2012-11-15	02680
03550	accepted	Colophospermum mopane (Benth.) J. Léonar	Fabaceae	2012-11-15	03550
03770	accepted	Commiphora merkei Engl.	Burseraceae	2012-11-15	03770
03780	accepted	Commiphora myrrha (Nees) Engl.	Burseraceae	2012-11-15	03780
03810	accepted	Commiphora zimmermannii Engl.	Burseraceae	2012-11-15	03810
05550	accepted	Eucalyptus globulus Labill.	Myrtaceae	2012-11-15	05550
07430	accepted	Ipomoea sp.	Convolvulaceae	2012-11-15	07430
06020	accepted	Ficus sp.	Moraceae	2012-11-15	06020
06350	accepted	Grewia carpinifolia Juss.	Tiliaceae	2012-11-15	06350
02690	accepted	Cassia singueana Del.	Fabaceae	2012-11-15	02690
02692	synonym	Cassia goratensis Fres.	Fabaceae	2012-11-15	02690
06560	accepted	Harrisonia abyssinica Oliv.	Simaroubaceae	2012-11-15	06560
06860	accepted	Hibiscus noldae Bak. f.	Malvaceae	2012-11-15	06860
07780	accepted	Lagenaria abyssinica  (Hook. f.) Jeffrey	Cucurbitaceae	2012-11-15	07780
07781	synonym	Adenopus abyssinicus Hook. f.	Cucurbitaceae	2012-11-15	07780
07801	synonym	Lagenaria vulgaris Ser.	Cucurbitaceae	2012-11-15	07800
08450	accepted	Manihot glaziovii  Muell. Arg.	Euphorbiaceae	2012-11-15	08450
06400	accepted	Grewia sp.	Tiliaceae	2012-11-15	06400
11890	accepted	Spilanthes acmella  Auct. non (L.) Murr.	Asteraceae	2012-11-15	11890
11910	accepted	Sporobolus marginatus A. Rich.	Poaceae	2012-11-15	11910
11920	accepted	Stachys aethiopica L.	Lamiaceae	2012-11-15	11920
12660	accepted	Trochomeria dalzielii Hutch.	Cucurbitaceae	2012-11-15	12660
12670	accepted	Turraea vogelii Hook. f. ex Benth.	Meliaceae	2012-11-15	12670
00330	accepted	Acalypha ambigua Pax	Euphorbiaceae	2012-11-15	00330
04650	accepted	Datura metel L.	Solanaceae	2012-11-15	04650
10802	accepted	Rhus natalensis var. macrocarpa (Schweinf.) Cufod.	Anacardiaceae	2012-11-15	10802
10810	accepted	Rhus vulgaris Meikle	Anacardiaceae	2012-11-15	10810
06930	accepted	Hoslundia opposita Vahl	Lamiaceae	2012-11-15	06930
06950	accepted	Hydnora johannis Beccari	Hydnoraceae	2012-11-15	06950
06960	accepted	Hydrocotyle mannii Hook. f.	Apiaceae	2012-11-15	06960
07692	synonym	Kigelia aculifolia Engl. ex Sprague	Bignoniaceae	2012-11-15	07690
07100	accepted	Hyptis spicigera Lam.	Lamiaceae	2012-11-15	07100
07110	accepted	Hyptis suaveolens Poit.	Lamiaceae	2012-11-15	07110
07190	accepted	Indigofera atriceps Hook. f.	Fabaceae	2012-11-15	07190
07220	accepted	Indigofera homblei Baker	Fabaceae	2012-11-15	07220
07240	accepted	Indigofera schimperi Jaub. & Spach	Fabaceae	2012-11-15	07240
02250	accepted	Calotropis procera (Aiton) W.T.Aiton	Apocynaceae	2012-11-15	02250
02831	synonym	Celtis soyauxii Engl.	Ulmaceae	2012-11-15	02830
02840	accepted	Celtis philippensis Blanco	Ulmaceae	2012-11-15	02840
02842	synonym	Celtis prantlii Priemer ex Engl.	Ulmaceae	2012-11-15	02840
02850	accepted	Centella asiatica (L.) Urb.	Apiaceae	2012-11-15	02850
02851	synonym	Hydrocotyle asiatica L.	Apiaceae	2012-11-15	02850
02140	accepted	Butyrospermum paradoxum (Gaertner f.) Hepper	Sapotaceae	2012-11-15	02140
02121	synonym	Kalanchoe pinnata (Lam.) Pers.	Crassulaceae	2012-11-15	02120
13280	accepted	Ziziphus abyssinica A. Rich.	Rhamnaceae	2012-11-15	13280
00130	accepted	Acacia macrostachya Reichenb. ex DC.	Mimosaceae	2012-11-15	00130
00142	synonym	Mimosa mellifera Vahl.	Fabaceae	2012-11-15	00140
00151	synonym	Acacia semlikiensis De Wild.	Mimosaceae	2012-11-15	00150
00170	accepted	Acacia nilotica (L.) Del.  subsp. subaldta (Vatke) Brenan	Mimosaceae	2012-11-15	00170
00171	synonym	Acacia seyal Del. var. fistula (Schweinf.) Oliv.	Mimosaceae	2012-11-15	00170
00190	accepted	Acacia nilotica (L.) Willd. ex  Del. var. adansonii (Guill. & Perr.) O. Ktze.	Mimosaceae	2012-11-15	00190
00191	synonym	Acacia nilotica (L.) Willd. ex  Del. subsp.  adstringens (Schumm. & Thonn.) Roberty	Mimosaceae	2012-11-15	00190
00211	synonym	Acacia oerforta (Forssk.) Schweinf.	Mimosaceae	2012-11-15	00210
00210	accepted	Acacia nubica Benth.	Mimosaceae	2012-11-15	00210
08350	accepted	Maerua angolensis DC.	Capparaceae	2012-11-15	08350
08360	accepted	Maerua crassifolia Forssk.	Capparaceae	2012-11-15	08360
08361	synonym	Maerua rigida  R. Br.	Capparaceae	2012-11-15	08360
08381	synonym	Courbonia subcordata Gilg	Capparaceae	2012-11-15	08380
08380	accepted	Maerua subcordata  (Gilg) DC.	Capparaceae	2012-11-15	08380
08440	accepted	Manihot esculenta Crantz	Euphorbiaceae	2012-11-15	08440
08441	synonym	Manihot utilissima Pohl	Euphorbiaceae	2012-11-15	08440
08470	accepted	Markhamia lutea (Benth.) K. Schum.	Bignoniaceae	2012-11-15	08470
08500	accepted	Maytenus senegalensis (Lam.) Exell	Celastraceae	2012-11-15	08500
08501	synonym	Gymnosporia senegalensis (Lam.) Loes.	Celastraceae	2012-11-15	08500
08510	accepted	Melanthera scandens (Schumach. & Thonn.) Roberty	Asteraceae	2012-11-15	08510
08530	accepted	Melianthus major L.	Melianthaceae	2012-11-15	08530
08560	accepted	Mentha aquatica L.	Lamiaceae	2012-11-15	08560
08590	accepted	Microglossa oblongifolia O. Hoffm.	Asteraceae	2012-11-15	08590
02395	accepted	Capparis sepiaria L. var. citrifolia (Lam) Tölken	Capparaceae	2012-11-15	02395
04355	accepted	Curtisia dentata (Burn. F.) C.A. Sm.	Cornaceae	2012-11-15	04355
04395	accepted	Cussonia spicata Thumb.	Araliaceae	2012-11-15	04395
04605	accepted	Cyphostemma cirrhosum (Thumb.) Descoings ex Wild & Drum.	Vitaceae	2012-11-15	04605
05295	accepted	Elephantorrhiza elephantina (Burch.) Skeels	Fabaceae	2012-11-15	05295
05862	accepted	Exomis microphylla (Thumb.) Aellen var. axyrioides (Fenzl) Aellen	Chenopodiaceae	2012-11-15	05862
06255	accepted	Gnidia capitata L.f.	Thymelaeaceae	2012-11-15	06255
06385	accepted	Grewia occidentalis L.f.	Tiliaceae	2012-11-15	06385
06515	accepted	Haemanthus albiflos Jacq	Amaryllidaceae	2012-11-15	06515
07245	accepted	Indigofera sessilifolia DC.	Fabaceae	2012-11-15	07245
08025	accepted	Ledebouria revoluta (L.f.) Jessop	Hyacinthaceae	2012-11-15	08025
08115	accepted	Leucas capensis (Benth.) Engl.	Lamiaceae	2012-11-15	08115
08475	accepted	Marrubium vulgare L.	Lamiaceae	2012-11-15	08475
09232	accepted	Olea europaea subsp. africana (Mill.) P.S. Green	Oleaceae	2012-11-15	09232
10205	accepted	Plumbago auriculata Lam.	Plumbaginaceae	2012-11-15	10205
10225	accepted	Podocarpus latifolius (Thumb.) R. Br. Ex Mirb.	Podocarpaceae	2012-11-15	10225
10325	accepted	Polystachya ottoniana Reichb. f.	Orchidaceae	2012-11-15	10325
10435	accepted	Protorhus longifolia (Bernh.) Engl.	Anarcardiaceae	2012-11-15	10435
10445	accepted	Prunus persica (L.) Batsch	Rosaceae	2012-11-15	10445
10795	accepted	Rhus incisa L.f.	Anacardiaceae	2012-11-15	10795
11145	accepted	Sansevieria hyacinthoides (L.) Druce	Dracaenaceae	2012-11-15	11145
11203	accepted	Schotia latifolia Jacq.	Fabaceae	2012-11-15	11203
11285	accepted	Secamone filiformis (L.f.) J.H. Ross	Apocynaceae	2012-11-15	11285
00962	accepted	Aloe marlothii (A. Berger) subsp. Marlothii	Aloaceae	2012-11-15	00962
01022	accepted	Aloe zebrina Baker	Aloaceae	2012-11-15	01022
01442	accepted	Asparagus laricinus Burch.	Asparagaceae	2012-11-15	01442
02732	accepted	Cassine transvaalensis (Burtt Davy) Codd	Celastraceae	2012-11-15	02732
04162	accepted	Croton dichogamus var gratissimus	Euphorbiaceae	2012-11-15	04162
04706	accepted	Dicerocaryum eriocarpum (Decne.)  Abels.	Pedaliaceae	2012-11-15	04706
04708	accepted	Dicerocaryum senecioides (Klotzsch) Abels	Pedaliaceae	2012-11-15	04708
05336	accepted	Englerophytum magalismontanum (Sond.) T. D. Penn.	Sapotaceae	2012-11-15	05336
06558	accepted	Harpagophytum procumbens DC. Ex Meisn.	Pedaliaceae	2012-11-15	06558
07052	accepted	Hypoxis hemerocallidea Fisch. & Avé-Lall.	Hypoxidaceae	2012-11-15	07052
07054	accepted	Hypoxis rigidula  Baker	Hypoxidaceae	2012-11-15	07054
09384	accepted	Ozoroa paniculosa (Sond.) R. & A. Fern. var. paniculosa	Anacardiaceae	2012-11-15	09384
09676	accepted	Peltophorum africanum Sond	Fabaceae	2012-11-15	09676
09972	accepted	Phyllanthus parvulus Sond.	Phyllanthaceae	2012-11-15	09972
09973	accepted	Phyllanthus parvulus var. garipensis (E. Mey. ex Drège) Radcl.-Sm.	Phyllanthaceae	2012-11-15	09973
09974	synonym	Phyllanthus burchellii Müll. Arg.	Phyllanthaceae	2012-11-15	09973
10386	accepted	Pouzolzia mixta Solms. Laub.	Urticaceae	2012-11-15	10386
10772	accepted	Rhoicissus tridentata (L.F.)  Wild & Drumm. subsp. cuneifolia (Eckl. & Zeyh.) N.R. Urton	Vitaceae	2012-11-15	10772
10798	accepted	Rhus lancea L.f.	Anacardiaceae	2012-11-15	10798
11201	accepted	Schkuhria pinnata (Lam.) O. Kuntze	Asteraceae	2012-11-15	11201
11308	accepted	Seddera suffruticosa (Schinz) Hall. f.	Convolvulaceae	2012-11-15	11308
02615	accepted	Senna italica Miller subsp. arachoides (Burchell) Lock	Fabaceae	2012-11-15	02615
11713	accepted	Solanum panduriforme Drege ex Dun.	Solanaceae	2012-11-15	11713
12386	accepted	Terminalia sericea Burch. ex DC.	Combretaceae	2012-11-15	12386
12642	accepted	Triumfetta sonderi Ficalho & Hiern	Tiliaceae	2012-11-15	12642
12758	accepted	Urginea sanguinea Schinz	Hyacinthaceae	2012-11-15	12758
13072	accepted	Vitex zeyheri Sond.	Verbenaceae	2012-11-15	13072
13142	accepted	Ximenia americana L. var. microphylla Welwitsch ex Oliver	Olacaceae	2012-11-15	13142
13296	accepted	Ziziphus mucronata Willd.	Rhamnaceae	2012-11-15	13296
10011	synonym	Phytolacca abyssinica Mog.	Phytolaccaceae	2012-11-15	10010
07545	accepted	Justicia exigua S. Moore	Acanthaceae	2012-11-15	07545
12765	accepted	Vangueria apiculata K. Schum.	Rubiaceae	2012-11-15	12765
02691	synonym	Senna singueana Del.	Fabaceae	2012-11-15	02690
08045	accepted	Leonotis mollissima Guerke	Lamiaceae	2012-11-15	08045
04043	synonym	Solanecio mannii (Hoock. f.) C. Jeffrey	Asteraceae	2012-11-15	04040
00140	accepted	Acacia mellifera (Vahl) Benth.	Mimosaceae	2012-11-15	00140
02205	accepted	Caesalpinia volkensii Harms	Fabaceae	2012-11-15	02205
05580	accepted	Eucalyptus maidenii F.J. Muell.	Myrtaceae	2012-11-15	05580
10067	accepted	Pinus patula Schldl.. & Cham.	Pinaceae	2012-11-15	10067
04410	accepted	Cyathula uncinulata (Schrad.) Schinz	Amaranthaceae	2012-11-15	04410
02755	accepted	Cayratia ibuensis (Hook.f.) Suesseng	Vitaceae	2012-11-15	02755
04615	accepted	Cyphostemma maranguense (Gilg) Desc.	Vitaceae	2012-11-15	04615
09231	accepted	Olea europaea L.	Oleaceae	2012-11-15	09231
10875	accepted	Ritchiea albersii Gilg	Capparaceae	2012-11-15	10875
05052	accepted	Dorstenia barnimiana Schweinf.	Moraceae	2012-11-15	05052
05195	accepted	Echinops kebericho Mesfin	Asteraceae	2012-11-15	05195
05403	accepted	Eragrostis tef (Zuccagni) Trotter	Poaceae	2012-11-15	05403
10402	accepted	Premna schimperi Engl.	Verbenaceae	2012-11-15	10402
03851	synonym	Conyza floribunda Kunth	Asteraceae	2012-11-15	03850
12796	synonym	Vernonia grantii Oliv.	Asteraceae	2012-11-15	12795
12797	synonym	Vernonia macrocephala A.Rich.	Asteraceae	2012-11-15	12795
10945	accepted	Rumex nervosus Vahl	Polygonaceae	2012-11-15	10945
11345	accepted	Senecio myriocephalus Sch. Bip. Ex. A. Rich	Asteraceae	2012-11-15	11345
06062	synonym	Anethum foeniculum A. Rich.	Apiaceae	2012-11-15	06060
00092	accepted	Acacia erythrocalyx Brenan	Mimosaceae	2012-11-15	00092
06905	accepted	Hildebrandtia sepalosa Rendle	Convolvulaceae	2012-11-15	06905
00087	accepted	Acacia decurrens Willd.	Mimosaceae	2012-11-15	00087
00537	accepted	Adenopodia spicata (E. Mey.) Presl	Fabaceae	2012-11-15	00537
00813	accepted	Albuca sp.	Hyacinthaceae	2012-11-15	00813
00873	accepted	Aloe arborescens Mill.	Aloaceae	2012-11-15	00873
00966	synonym	Aloe latifolia (Haw.) Haw.	Aloaceae	2012-11-15	00961
01605	accepted	Balanites maughamii Sprague	Zygophyllaceae	2012-11-15	01605
01685	accepted	Berchemia zeyheri (Sond.) Grubov	Rhamnaceae	2012-11-15	01685
02013	accepted	Brachylaena discolor DC.	Asteraceae	2012-11-15	02013
02127	accepted	Bulbine asphodeloides (L.) Spreng.	Asphodelaceae	2012-11-15	02127
02281	synonym	Calpurnia villosa Harv.	Fabaceae	2012-11-15	02280
02394	accepted	Capparis sepiaria L.	Capparaceae	2012-11-15	02394
02545	accepted	Cassia abbreviata Oliv.	Fabaceae	2012-11-15	02545
02885	accepted	Chenopodium album L.	Chenopodiaceae	2012-11-15	02885
03400	accepted	Clutia pulchella L.	Euphorbiaceae	2012-11-15	03400
03575	accepted	Combretum caffrum (Eckl. & Zeyh.) Kuntze	Combretaceae	2012-11-15	03575
03595	accepted	Combretum erythrophyllum (Burch.) Sond.	Combretaceae	2012-11-15	03595
03633	accepted	Combretum paniculatum Vent.	Combretaceae	2012-11-15	03633
04095	accepted	Crocosmia paniculata (Klatt) Goldblatt	Iridaceae	2012-11-15	04095
04255	accepted	Cucumis africanus L.f.	Cucurbitaceae	2012-11-15	04255
04435	accepted	Cymbopogon marginatus (Steud.) Stapf ex Burtt Davy	Poaceae	2012-11-15	04435
06355	accepted	Grewia fallax K.Schum.	Tiliaceae	2012-11-15	06355
12029	accepted	Strophanthus eminii Asch. & Pax	Apocynaceae	2012-11-15	12029
11415	accepted	Sesamum calycinum Welw.	Pedaliaceae	2012-11-15	11415
06865	accepted	Hibiscus pycnostemon Hochr.	Malvaceae	2012-11-15	06865
09115	accepted	Obetia radula (Baker) Baker ex B.D.Jacks	Urticaceae	2012-11-15	09115
09935	accepted	Phragmites mauritianus Kunth	Poaceae	2012-11-15	09935
09116	synonym	Obetia pinnatifida Bak.	Urticaceae	2012-11-15	09115
02745	accepted	Casuarina cunninghamiana Miq.	Casuarinaceae	2012-11-15	02745
04929	accepted	Discopodium penninervium Hochst.	Solanaceae	2012-11-15	04929
09545	accepted	Parthenium hysterophorus L.	Asteraceae	2012-11-15	09545
13137	accepted	Xanthium strumarium L.	Asteraceae	2012-11-15	13137
07555	accepted	Justicia schimperiana (Hochst. ex Nees) T. Anderson	Acanthaceae	2012-11-15	07555
11905	synonym	Spondias lutea L.	Anacardiaceae	2012-11-15	11904
02591	synonym	Senna hirsuta (L.) H.S.Irwin & Barneby	Fabaceae	2012-11-15	02590
01801	synonym	Laggera alata (D.Don) Sch.Bip. ex Oliv.	Asteraceae	2012-11-15	01800
03878	accepted	Conyza sp.	Asteraceae	2012-11-15	03878
11534	synonym	Sida cuneifolia auct.	Malvaceae	2012-11-15	11531
01775	accepted	Blepharis stuhlmanni Lindau	Acanthaceae	2012-11-15	01775
04620	accepted	Dalbergia boehmii Taub.	Fabaceae	2012-11-15	04620
